Assignment_ID,Order_ID,Rider_ID,Rider_Shift_ID,Assigned_Time
RA_ORD000122832,ORD000122832,R_DS004_123,SH00005671,2026-07-08 19:49:32.039461603
RA_ORD000123010,ORD000123010,R_DS004_036,SH00005603,2026-07-08 19:49:36.357991706
RA_ORD000122979,ORD000122979,R_DS004_120,SH00005669,2026-07-08 19:49:55.613437550
RA_ORD000123025,ORD000123025,R_DS004_057,SH00005621,2026-07-08 19:50:41.915548727
RA_ORD000123047,ORD000123047,R_DS004_126,SH00005674,2026-07-08 19:50:50.050078750
RA_ORD000123018,ORD000123018,R_DS004_027,SH00005595,2026-07-08 19:51:13.319012343
RA_ORD000122972,ORD000122972,R_DS004_132,SH00005679,2026-07-08 19:51:32.022071601
RA_ORD000123015,ORD000123015,R_DS004_048,SH00005613,2026-07-08 19:51:43.546513483
RA_ORD000123032,ORD000123032,R_DS004_012,SH00005584,2026-07-08 19:51:45.852053808
RA_ORD000122990,ORD000122990,R_DS004_054,SH00005618,2026-07-08 19:52:28.078494152
RA_ORD000123052,ORD000123052,R_DS004_042,SH00005608,2026-07-08 19:52:51.595780376
RA_ORD000122949,ORD000122949,R_DS004_141,SH00005687,2026-07-08 19:53:00.361421198
RA_ORD000123054,ORD000123054,R_DS004_153,SH00005694,2026-07-08 19:53:00.850448320
RA_ORD000123034,ORD000123034,R_DS004_051,SH00005616,2026-07-08 19:53:17.770657409
RA_ORD000123005,ORD000123005,R_DS004_069,SH00005631,2026-07-08 19:54:29.494430115
RA_ORD000123003,ORD000123003,R_DS004_135,SH00005682,2026-07-08 19:56:10.838208071
RA_ORD000123009,ORD000123009,R_DS004_138,SH00005684,2026-07-08 19:56:25.658290549
RA_ORD000123027,ORD000123027,R_DS004_090,SH00005648,2026-07-08 19:56:54.932107839
RA_ORD000123037,ORD000123037,R_DS004_006,SH00005580,2026-07-08 19:57:02.578239675
RA_ORD000122957,ORD000122957,R_DS004_081,SH00005641,2026-07-08 19:57:04.650454283
RA_ORD000123038,ORD000123038,R_DS004_039,SH00005605,2026-07-08 19:57:15.681863854
RA_ORD000123057,ORD000123057,R_DS004_105,SH00005657,2026-07-08 19:58:25.138750101
RA_ORD000122941,ORD000122941,R_DS004_036,SH00005603,2026-07-08 19:58:27.829822655
RA_ORD000122971,ORD000122971,R_DS004_057,SH00005621,2026-07-08 19:58:29.606235170
RA_ORD000123039,ORD000123039,R_DS004_096,SH00005651,2026-07-08 19:58:37.842186502
RA_ORD000122996,ORD000122996,R_DS004_114,SH00005664,2026-07-08 19:58:38.869374253
RA_ORD000123021,ORD000123021,R_DS004_078,SH00005639,2026-07-08 19:58:51.660354816
RA_ORD000122997,ORD000122997,R_DS004_033,SH00005600,2026-07-08 19:59:10.480056521
RA_ORD000123048,ORD000123048,R_DS004_159,SH00005698,2026-07-08 19:59:14.002731755
RA_ORD000123056,ORD000123056,R_DS004_147,SH00005690,2026-07-08 19:59:35.211961301
RA_ORD000122950,ORD000122950,R_DS004_126,SH00005674,2026-07-08 20:00:59.681426214
RA_ORD000122960,ORD000122960,R_DS004_123,SH00005671,2026-07-08 20:01:06.289450532
RA_ORD000122982,ORD000122982,R_DS004_120,SH00005669,2026-07-08 20:01:25.949094899
RA_ORD000123045,ORD000123045,R_DS004_021,SH00005590,2026-07-08 20:01:28.806282324
RA_ORD000122981,ORD000122981,R_DS004_048,SH00005613,2026-07-08 20:01:44.266889134
RA_ORD000122999,ORD000122999,R_DS004_111,SH00005662,2026-07-08 20:02:51.036592782
RA_ORD000122964,ORD000122964,R_DS004_102,SH00005655,2026-07-08 20:03:44.002308726
RA_ORD000123023,ORD000123023,R_DS004_042,SH00005608,2026-07-08 20:03:53.207870882
RA_ORD000122998,ORD000122998,R_DS004_012,SH00005584,2026-07-08 20:03:58.627129455
RA_ORD000123029,ORD000123029,R_DS004_117,SH00005666,2026-07-08 20:04:20.445763307
RA_ORD000122969,ORD000122969,R_DS004_060,SH00005623,2026-07-08 20:04:41.903891306
RA_ORD000122958,ORD000122958,R_DS004_135,SH00005682,2026-07-08 20:05:07.423598663
RA_ORD000122939,ORD000122939,R_DS004_030,SH00005598,2026-07-08 20:05:32.742983869
RA_ORD000123044,ORD000123044,R_DS004_144,SH00005688,2026-07-08 20:05:42.046063192
RA_ORD000122985,ORD000122985,R_DS004_051,SH00005616,2026-07-08 20:05:46.480392647
RA_ORD000123019,ORD000123019,R_DS004_141,SH00005687,2026-07-08 20:05:50.881652556
RA_ORD000123031,ORD000123031,R_DS004_132,SH00005679,2026-07-08 20:05:52.176486340
RA_ORD000123020,ORD000123020,R_DS004_039,SH00005605,2026-07-08 20:06:42.895394064
RA_ORD000122945,ORD000122945,R_DS004_090,SH00005648,2026-07-08 20:06:43.376999063
RA_ORD000122963,ORD000122963,R_DS004_084,SH00005644,2026-07-08 20:07:09.707541423
RA_ORD000122992,ORD000122992,R_DS004_054,SH00005618,2026-07-08 20:07:11.892077623
RA_ORD000123028,ORD000123028,R_DS004_138,SH00005684,2026-07-08 20:07:16.141063857
RA_ORD000123026,ORD000123026,R_DS004_081,SH00005641,2026-07-08 20:07:37.977810809
RA_ORD000122989,ORD000122989,R_DS004_153,SH00005694,2026-07-08 20:08:16.887028262
RA_ORD000123036,ORD000123036,R_DS004_057,SH00005621,2026-07-08 20:09:22.717646053
RA_ORD000123012,ORD000123012,R_DS004_114,SH00005664,2026-07-08 20:09:56.265996010
RA_ORD000122965,ORD000122965,R_DS004_123,SH00005671,2026-07-08 20:10:21.141276636
RA_ORD000122974,ORD000122974,R_DS004_027,SH00005595,2026-07-08 20:10:25.076229942
RA_ORD000122953,ORD000122953,R_DS004_069,SH00005631,2026-07-08 20:10:52.200108083
RA_ORD000123013,ORD000123013,R_DS004_147,SH00005690,2026-07-08 20:11:08.244548329
RA_ORD000122942,ORD000122942,R_DS004_159,SH00005698,2026-07-08 20:11:52.419603391
RA_ORD000122944,ORD000122944,R_DS004_078,SH00005639,2026-07-08 20:12:11.558052881
RA_ORD000123049,ORD000123049,R_DS004_006,SH00005580,2026-07-08 20:12:11.593062967
RA_ORD000122991,ORD000122991,R_DS004_096,SH00005651,2026-07-08 20:12:27.002617245
RA_ORD000122978,ORD000122978,R_DS004_120,SH00005669,2026-07-08 20:13:08.221468061
RA_ORD000122940,ORD000122940,R_DS004_036,SH00005603,2026-07-08 20:13:49.034740008
RA_ORD000122977,ORD000122977,R_DS004_105,SH00005657,2026-07-08 20:13:55.763080697
RA_ORD000123043,ORD000123043,R_DS004_012,SH00005584,2026-07-08 20:14:19.194248951
RA_ORD000123022,ORD000123022,R_DS004_126,SH00005674,2026-07-08 20:14:49.629243232
RA_ORD000122975,ORD000122975,R_DS004_060,SH00005623,2026-07-08 20:15:27.370838503
RA_ORD000122980,ORD000122980,R_DS004_021,SH00005590,2026-07-08 20:15:30.030713311
RA_ORD000122955,ORD000122955,R_DS004_054,SH00005618,2026-07-08 20:15:39.843590058
RA_ORD000123004,ORD000123004,R_DS004_027,SH00005595,2026-07-08 20:15:40.077776848
RA_ORD000122995,ORD000122995,R_DS004_141,SH00005687,2026-07-08 20:15:40.881581670
RA_ORD000123055,ORD000123055,R_DS004_048,SH00005613,2026-07-08 20:16:17.022318735
RA_ORD000122959,ORD000122959,R_DS004_144,SH00005688,2026-07-08 20:16:49.373588269
RA_ORD000123014,ORD000123014,R_DS004_090,SH00005648,2026-07-08 20:18:14.357462138
RA_ORD000123007,ORD000123007,R_DS004_081,SH00005641,2026-07-08 20:18:30.719308910
RA_ORD000122937,ORD000122937,R_DS004_042,SH00005608,2026-07-08 20:18:31.397298205
RA_ORD000122946,ORD000122946,R_DS004_102,SH00005655,2026-07-08 20:18:42.889594612
RA_ORD000122947,ORD000122947,R_DS004_096,SH00005651,2026-07-08 20:19:16.979362284
RA_ORD000123041,ORD000123041,R_DS004_135,SH00005682,2026-07-08 20:19:18.224332024
RA_ORD000123050,ORD000123050,R_DS004_033,SH00005600,2026-07-08 20:19:21.287015031
RA_ORD000122987,ORD000122987,R_DS004_117,SH00005666,2026-07-08 20:20:12.388924131
RA_ORD000122956,ORD000122956,R_DS004_111,SH00005662,2026-07-08 20:20:13.813018301
RA_ORD000122962,ORD000122962,R_DS004_030,SH00005598,2026-07-08 20:21:15.258395713
RA_ORD000122967,ORD000122967,R_DS004_114,SH00005664,2026-07-08 20:21:22.572175495
RA_ORD000122986,ORD000122986,R_DS004_036,SH00005603,2026-07-08 20:21:37.468041427
RA_ORD000122976,ORD000122976,R_DS004_132,SH00005679,2026-07-08 20:21:56.317423324
RA_ORD000122943,ORD000122943,R_DS004_138,SH00005684,2026-07-08 20:21:59.802480995
RA_ORD000123011,ORD000123011,R_DS004_051,SH00005616,2026-07-08 20:22:13.326248244
RA_ORD000123046,ORD000123046,R_DS004_084,SH00005644,2026-07-08 20:22:28.193312168
RA_ORD000123000,ORD000123000,R_DS004_153,SH00005694,2026-07-08 20:22:55.534022292
RA_ORD000123033,ORD000123033,R_DS004_039,SH00005605,2026-07-08 20:22:57.080635459
RA_ORD000122951,ORD000122951,R_DS004_012,SH00005584,2026-07-08 20:23:02.029769856
RA_ORD000123051,ORD000123051,R_DS004_147,SH00005690,2026-07-08 20:23:05.106506770
RA_ORD000122994,ORD000122994,R_DS004_141,SH00005687,2026-07-08 20:23:13.158617691
RA_ORD000123053,ORD000123053,R_DS004_159,SH00005698,2026-07-08 20:23:14.147427807
RA_ORD000122970,ORD000122970,R_DS004_006,SH00005580,2026-07-08 20:23:24.184815271
RA_ORD000122938,ORD000122938,R_DS004_057,SH00005621,2026-07-08 20:23:59.303483005
RA_ORD000122968,ORD000122968,R_DS004_120,SH00005669,2026-07-08 20:24:14.407518440
RA_ORD000123001,ORD000123001,R_DS004_027,SH00005595,2026-07-08 20:26:21.512398364
RA_ORD000123002,ORD000123002,R_DS004_078,SH00005639,2026-07-08 20:26:51.027928635
RA_ORD000122961,ORD000122961,R_DS004_060,SH00005623,2026-07-08 20:26:59.471851922
RA_ORD000122935,ORD000122935,R_DS004_126,SH00005674,2026-07-08 20:27:03.474253799
RA_ORD000123017,ORD000123017,R_DS004_069,SH00005631,2026-07-08 20:27:04.984373662
RA_ORD000123006,ORD000123006,R_DS004_105,SH00005657,2026-07-08 20:27:23.289348300
RA_ORD000122988,ORD000122988,R_DS004_123,SH00005671,2026-07-08 20:27:26.220891986
RA_ORD000123024,ORD000123024,R_DS004_033,SH00005600,2026-07-08 20:27:43.097582961
RA_ORD000123016,ORD000123016,R_DS004_114,SH00005664,2026-07-08 20:28:33.765099631
RA_ORD000122952,ORD000122952,R_DS004_048,SH00005613,2026-07-08 20:29:27.362547766
RA_ORD000122984,ORD000122984,R_DS004_021,SH00005590,2026-07-08 20:29:40.411982703
RA_ORD000123040,ORD000123040,R_DS004_159,SH00005698,2026-07-08 20:30:00.558099528
RA_ORD000123030,ORD000123030,R_DS004_036,SH00005603,2026-07-08 20:30:09.626229414
RA_ORD000123008,ORD000123008,R_DS004_141,SH00005687,2026-07-08 20:30:52.665880994
RA_ORD000123035,ORD000123035,R_DS004_117,SH00005666,2026-07-08 20:31:01.976173869
RA_ORD000122948,ORD000122948,R_DS004_153,SH00005694,2026-07-08 20:31:15.483485374
RA_ORD000122936,ORD000122936,R_DS004_090,SH00005648,2026-07-08 20:32:37.137009093
RA_ORD000122954,ORD000122954,R_DS004_054,SH00005618,2026-07-08 20:33:05.125695421
RA_ORD000122966,ORD000122966,R_DS004_111,SH00005662,2026-07-08 20:33:10.874897169
RA_ORD000122973,ORD000122973,R_DS004_030,SH00005598,2026-07-08 20:33:14.365038730
RA_ORD000123042,ORD000123042,R_DS004_006,SH00005580,2026-07-08 20:33:44.101388462
RA_ORD000122993,ORD000122993,R_DS004_144,SH00005688,2026-07-08 20:33:46.076740341
RA_ORD000122983,ORD000122983,R_DS004_081,SH00005641,2026-07-08 20:34:01.866958884
RA_ORD000123150,ORD000123150,R_DS004_096,SH00005651,2026-07-08 20:34:07.870153949
RA_ORD000123060,ORD000123060,R_DS004_051,SH00005616,2026-07-08 20:34:29.094639571
RA_ORD000123081,ORD000123081,R_DS004_126,SH00005674,2026-07-08 20:35:43.028708190
RA_ORD000123091,ORD000123091,R_DS004_042,SH00005608,2026-07-08 20:35:54.210853270
RA_ORD000123141,ORD000123141,R_DS004_138,SH00005684,2026-07-08 20:35:56.375814642
RA_ORD000123183,ORD000123183,R_DS004_153,SH00005694,2026-07-08 20:36:17.936595593
RA_ORD000123181,ORD000123181,R_DS004_033,SH00005600,2026-07-08 20:36:45.579074658
RA_ORD000123140,ORD000123140,R_DS004_084,SH00005644,2026-07-08 20:37:09.301346042
RA_ORD000123174,ORD000123174,R_DS004_132,SH00005679,2026-07-08 20:37:22.778577425
RA_ORD000123124,ORD000123124,R_DS004_078,SH00005639,2026-07-08 20:37:41.493349845
RA_ORD000123112,ORD000123112,R_DS004_036,SH00005603,2026-07-08 20:37:48.488463196
RA_ORD000123170,ORD000123170,R_DS004_117,SH00005666,2026-07-08 20:37:56.734759887
RA_ORD000123111,ORD000123111,R_DS004_060,SH00005623,2026-07-08 20:37:58.702817594
RA_ORD000123120,ORD000123120,R_DS004_012,SH00005584,2026-07-08 20:38:14.492881980
RA_ORD000123130,ORD000123130,R_DS004_102,SH00005655,2026-07-08 20:38:52.637506313
RA_ORD000123156,ORD000123156,R_DS004_147,SH00005690,2026-07-08 20:39:00.878552930
RA_ORD000123058,ORD000123058,R_DS004_048,SH00005613,2026-07-08 20:39:26.334630483
RA_ORD000123115,ORD000123115,R_DS004_027,SH00005595,2026-07-08 20:39:42.688229469
RA_ORD000123149,ORD000123149,R_DS004_057,SH00005621,2026-07-08 20:39:42.930273819
RA_ORD000123145,ORD000123145,R_DS004_123,SH00005671,2026-07-08 20:39:47.864357601
RA_ORD000123192,ORD000123192,R_DS004_039,SH00005605,2026-07-08 20:39:52.253231859
RA_ORD000123154,ORD000123154,R_DS004_135,SH00005682,2026-07-08 20:40:24.693641539
RA_ORD000123175,ORD000123175,R_DS004_021,SH00005590,2026-07-08 20:40:25.616447137
RA_ORD000123194,ORD000123194,R_DS004_069,SH00005631,2026-07-08 20:40:57.171999998
RA_ORD000123127,ORD000123127,R_DS004_141,SH00005687,2026-07-08 20:42:09.570023061
RA_ORD000123114,ORD000123114,R_DS004_120,SH00005669,2026-07-08 20:42:18.546535739
RA_ORD000123132,ORD000123132,R_DS004_159,SH00005698,2026-07-08 20:43:54.682599301
RA_ORD000123133,ORD000123133,R_DS004_006,SH00005580,2026-07-08 20:44:31.026418388
RA_ORD000123063,ORD000123063,R_DS004_054,SH00005618,2026-07-08 20:45:19.850488614
RA_ORD000123101,ORD000123101,R_DS004_105,SH00005657,2026-07-08 20:45:21.130356256
RA_ORD000123083,ORD000123083,R_DS004_126,SH00005674,2026-07-08 20:45:41.103898845
RA_ORD000123087,ORD000123087,R_DS004_030,SH00005598,2026-07-08 20:45:58.720506375
RA_ORD000123088,ORD000123088,R_DS004_114,SH00005664,2026-07-08 20:46:14.321304769
RA_ORD000123134,ORD000123134,R_DS004_090,SH00005648,2026-07-08 20:46:34.851393308
RA_ORD000123147,ORD000123147,R_DS004_138,SH00005684,2026-07-08 20:46:35.979755871
RA_ORD000123188,ORD000123188,R_DS004_081,SH00005641,2026-07-08 20:46:37.260381997
RA_ORD000123135,ORD000123135,R_DS004_039,SH00005605,2026-07-08 20:47:05.257153908
RA_ORD000123106,ORD000123106,R_DS004_111,SH00005662,2026-07-08 20:47:35.496305963
RA_ORD000123169,ORD000123169,R_DS004_084,SH00005644,2026-07-08 20:48:19.102151099
RA_ORD000123128,ORD000123128,R_DS004_051,SH00005616,2026-07-08 20:48:31.866547483
RA_ORD000123095,ORD000123095,R_DS004_102,SH00005655,2026-07-08 20:49:31.167176923
RA_ORD000123180,ORD000123180,R_DS004_060,SH00005623,2026-07-08 20:49:38.316275953
RA_ORD000123155,ORD000123155,R_DS004_021,SH00005590,2026-07-08 20:49:41.943476942
RA_ORD000123166,ORD000123166,R_DS004_153,SH00005694,2026-07-08 20:50:09.072316803
RA_ORD000123102,ORD000123102,R_DS004_144,SH00005688,2026-07-08 20:50:57.452016864
RA_ORD000123123,ORD000123123,R_DS004_096,SH00005651,2026-07-08 20:51:30.243160537
RA_ORD000123185,ORD000123185,R_DS004_033,SH00005600,2026-07-08 20:51:32.630024169
RA_ORD000123193,ORD000123193,R_DS004_132,SH00005679,2026-07-08 20:51:36.699971338
RA_ORD000123142,ORD000123142,R_DS004_105,SH00005657,2026-07-08 20:52:34.194577189
RA_ORD000123177,ORD000123177,R_DS004_042,SH00005608,2026-07-08 20:52:34.875561307
RA_ORD000123139,ORD000123139,R_DS004_069,SH00005631,2026-07-08 20:52:45.283375821
RA_ORD000123100,ORD000123100,R_DS004_027,SH00005595,2026-07-08 20:53:04.229343561
RA_ORD000123070,ORD000123070,R_DS004_048,SH00005613,2026-07-08 20:53:12.339625281
RA_ORD000123144,ORD000123144,R_DS004_012,SH00005584,2026-07-08 20:53:16.313392478
RA_ORD000123161,ORD000123161,R_DS004_147,SH00005690,2026-07-08 20:53:46.620737857
RA_ORD000123074,ORD000123074,R_DS004_006,SH00005580,2026-07-08 20:54:08.321464937
RA_ORD000123178,ORD000123178,R_DS004_030,SH00005598,2026-07-08 20:54:53.996548310
RA_ORD000123079,ORD000123079,R_DS004_078,SH00005639,2026-07-08 20:55:24.314664595
RA_ORD000123093,ORD000123093,R_DS004_054,SH00005618,2026-07-08 20:55:24.448827237
RA_ORD000123059,ORD000123059,R_DS004_123,SH00005671,2026-07-08 20:55:32.051115164
RA_ORD000123179,ORD000123179,R_DS004_135,SH00005682,2026-07-08 20:55:36.288950782
RA_ORD000123065,ORD000123065,R_DS004_117,SH00005666,2026-07-08 20:55:52.209066953
RA_ORD000123105,ORD000123105,R_DS004_036,SH00005603,2026-07-08 20:56:01.317802724
RA_ORD000123075,ORD000123075,R_DS004_111,SH00005662,2026-07-08 20:56:26.204067387
RA_ORD000123151,ORD000123151,R_DS004_159,SH00005698,2026-07-08 20:56:44.894837195
RA_ORD000123129,ORD000123129,R_DS004_120,SH00005669,2026-07-08 20:57:00.591716635
RA_ORD000123097,ORD000123097,R_DS004_138,SH00005684,2026-07-08 20:57:40.742547663
RA_ORD000123092,ORD000123092,R_DS004_114,SH00005664,2026-07-08 20:58:03.264320066
RA_ORD000123098,ORD000123098,R_DS004_057,SH00005621,2026-07-08 20:58:27.819849511
RA_ORD000123126,ORD000123126,R_DS004_126,SH00005674,2026-07-08 20:58:54.758403920
RA_ORD000123138,ORD000123138,R_DS004_141,SH00005687,2026-07-08 20:59:07.434566943
RA_ORD000123080,ORD000123080,R_DS004_090,SH00005648,2026-07-08 20:59:08.068172757
RA_ORD000123184,ORD000123184,R_DS004_081,SH00005641,2026-07-08 20:59:34.929560301
RA_ORD000123153,ORD000123153,R_DS004_153,SH00005694,2026-07-08 21:00:02.324229426
RA_ORD000123131,ORD000123131,R_DS004_006,SH00005580,2026-07-08 21:00:11.229846876
RA_ORD000123064,ORD000123064,R_DS004_021,SH00005590,2026-07-08 21:00:19.149000159
RA_ORD000123191,ORD000123191,R_DS004_069,SH00005631,2026-07-08 21:01:10.411620181
RA_ORD000123110,ORD000123110,R_DS004_051,SH00005616,2026-07-08 21:01:43.690802173
RA_ORD000123078,ORD000123078,R_DS004_054,SH00005618,2026-07-08 21:01:54.878683698
RA_ORD000123094,ORD000123094,R_DS004_039,SH00005605,2026-07-08 21:02:41.332205255
RA_ORD000123089,ORD000123089,R_DS004_042,SH00005608,2026-07-08 21:02:49.994958784
RA_ORD000123117,ORD000123117,R_DS004_135,SH00005682,2026-07-08 21:03:00.940654943
RA_ORD000123171,ORD000123171,R_DS004_123,SH00005671,2026-07-08 21:03:36.002101132
RA_ORD000123119,ORD000123119,R_DS004_030,SH00005598,2026-07-08 21:03:46.946921489
RA_ORD000123066,ORD000123066,R_DS004_084,SH00005644,2026-07-08 21:03:48.751854539
RA_ORD000123118,ORD000123118,R_DS004_096,SH00005651,2026-07-08 21:03:59.338192886
RA_ORD000123160,ORD000123160,R_DS004_102,SH00005655,2026-07-08 21:04:00.481353275
RA_ORD000123104,ORD000123104,R_DS004_132,SH00005679,2026-07-08 21:04:57.526576255
RA_ORD000123084,ORD000123084,R_DS004_138,SH00005684,2026-07-08 21:04:57.541827085
RA_ORD000123068,ORD000123068,R_DS004_147,SH00005690,2026-07-08 21:04:58.735046078
RA_ORD000123077,ORD000123077,R_DS004_033,SH00005600,2026-07-08 21:05:13.914592477
RA_ORD000123096,ORD000123096,R_DS004_144,SH00005688,2026-07-08 21:06:00.148752895
RA_ORD000123116,ORD000123116,R_DS004_036,SH00005603,2026-07-08 21:06:15.962860893
RA_ORD000123190,ORD000123190,R_DS004_105,SH00005657,2026-07-08 21:06:29.832266809
RA_ORD000123162,ORD000123162,R_DS004_027,SH00005595,2026-07-08 21:06:47.456578283
RA_ORD000123152,ORD000123152,R_DS004_117,SH00005666,2026-07-08 21:07:24.176850753
RA_ORD000123182,ORD000123182,R_DS004_111,SH00005662,2026-07-08 21:08:34.980084656
RA_ORD000123103,ORD000123103,R_DS004_120,SH00005669,2026-07-08 21:08:39.253665044
RA_ORD000123082,ORD000123082,R_DS004_132,SH00005679,2026-07-08 21:08:41.972787733
RA_ORD000123071,ORD000123071,R_DS004_060,SH00005623,2026-07-08 21:09:02.729439939
RA_ORD000123143,ORD000123143,R_DS004_114,SH00005664,2026-07-08 21:09:18.779045329
RA_ORD000123168,ORD000123168,R_DS004_123,SH00005671,2026-07-08 21:09:20.321707977
RA_ORD000123099,ORD000123099,R_DS004_141,SH00005687,2026-07-08 21:10:19.023394155
RA_ORD000123107,ORD000123107,R_DS004_039,SH00005605,2026-07-08 21:10:48.568255773
RA_ORD000123125,ORD000123125,R_DS004_012,SH00005584,2026-07-08 21:10:52.407523460
RA_ORD000123121,ORD000123121,R_DS004_078,SH00005639,2026-07-08 21:12:03.669715743
RA_ORD000123069,ORD000123069,R_DS004_135,SH00005682,2026-07-08 21:12:04.681800721
RA_ORD000123164,ORD000123164,R_DS004_126,SH00005674,2026-07-08 21:12:15.371792226
RA_ORD000123113,ORD000123113,R_DS004_057,SH00005621,2026-07-08 21:12:22.990327817
RA_ORD000123163,ORD000123163,R_DS004_021,SH00005590,2026-07-08 21:12:50.803904553
RA_ORD000123072,ORD000123072,R_DS004_102,SH00005655,2026-07-08 21:13:06.437163727
RA_ORD000123137,ORD000123137,R_DS004_159,SH00005698,2026-07-08 21:13:19.380520280
RA_ORD000123090,ORD000123090,R_DS004_048,SH00005613,2026-07-08 21:13:35.940118437
RA_ORD000123086,ORD000123086,R_DS004_030,SH00005598,2026-07-08 21:14:09.303000680
RA_ORD000123158,ORD000123158,R_DS004_096,SH00005651,2026-07-08 21:15:01.802113638
RA_ORD000123062,ORD000123062,R_DS004_141,SH00005687,2026-07-08 21:16:20.622297228
RA_ORD000123085,ORD000123085,R_DS004_036,SH00005603,2026-07-08 21:16:26.131305378
RA_ORD000123173,ORD000123173,R_DS004_006,SH00005580,2026-07-08 21:16:35.549160411
RA_ORD000123189,ORD000123189,R_DS004_081,SH00005641,2026-07-08 21:16:46.822841264
RA_ORD000123186,ORD000123186,R_DS004_042,SH00005608,2026-07-08 21:16:58.254813160
RA_ORD000123136,ORD000123136,R_DS004_090,SH00005648,2026-07-08 21:17:08.539692153
RA_ORD000123122,ORD000123122,R_DS004_153,SH00005694,2026-07-08 21:17:25.488207678
RA_ORD000123067,ORD000123067,R_DS004_111,SH00005662,2026-07-08 21:18:20.618904612
RA_ORD000123187,ORD000123187,R_DS004_033,SH00005600,2026-07-08 21:18:21.203599096
RA_ORD000123146,ORD000123146,R_DS004_084,SH00005644,2026-07-08 21:18:29.645340017
RA_ORD000123076,ORD000123076,R_DS004_147,SH00005690,2026-07-08 21:18:54.698118496
RA_ORD000123167,ORD000123167,R_DS004_051,SH00005616,2026-07-08 21:19:28.968699413
RA_ORD000123073,ORD000123073,R_DS004_120,SH00005669,2026-07-08 21:19:33.901640241
RA_ORD000123165,ORD000123165,R_DS004_060,SH00005623,2026-07-08 21:19:43.118551083
RA_ORD000123172,ORD000123172,R_DS004_138,SH00005684,2026-07-08 21:20:00.941818557
RA_ORD000123176,ORD000123176,R_DS004_027,SH00005595,2026-07-08 21:20:49.215037227
RA_ORD000123195,ORD000123195,R_DS004_069,SH00005631,2026-07-08 21:21:03.361024676
RA_ORD000123108,ORD000123108,R_DS004_117,SH00005666,2026-07-08 21:21:21.654335790
RA_ORD000123109,ORD000123109,R_DS004_054,SH00005618,2026-07-08 21:21:48.353823930
RA_ORD000123148,ORD000123148,R_DS004_039,SH00005605,2026-07-08 21:22:06.347190513
