Issue_ID,Order_ID,Order_Item_ID,Store_ID,Product_ID,Issue_Type,Financial_Impact_INR,Probable_Process_Stage,Probable_Worker_ID,Root_Cause_Status,Resolution_Type
QI00004634,ORD000134112,ITEM0000500333,DS004,SKU0013,Wrong Item,573.06,Shelf Placement / Picking Verification,P_DS004_005,Unconfirmed,Refund
QI00004635,ORD000134123,ITEM0000500373,DS004,SKU0222,Missing Item,58.51,Inventory Accuracy / Putaway,P_DS004_011,Unconfirmed,Refund
QI00004636,ORD000134169,ITEM0000500544,DS004,SKU0160,Missing Item,215.8,Inventory Accuracy / Putaway,P_DS004_017,Unconfirmed,Replacement
QI00004637,ORD000134203,ITEM0000500667,DS004,SKU0025,Wrong Item,541.32,Shelf Placement / Picking Verification,P_DS004_017,Unconfirmed,Refund
QI00004638,ORD000134204,ITEM0000500668,DS004,SKU0029,Damaged Item,49.37,Putaway / Picking Handling,,Unconfirmed,Refund
QI00004639,ORD000134206,ITEM0000500680,DS004,SKU0180,Damaged Item,37.34,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00004640,ORD000134244,ITEM0000500835,DS004,SKU0063,Missing Item,379.74,Inventory Accuracy / Putaway,P_DS004_026,Unconfirmed,Replacement
QI00004641,ORD000134347,ITEM0000501201,DS004,SKU0151,Missing Item,103.12,Inventory Accuracy / Putaway,P_DS004_011,Unconfirmed,Refund
QI00004642,ORD000134349,ITEM0000501208,DS004,SKU0206,Missing Item,166.38,Inventory Accuracy / Putaway,P_DS004_023,Unconfirmed,Replacement
QI00004643,ORD000134350,ITEM0000501211,DS004,SKU0117,Missing Item,42.66,Inventory Accuracy / Putaway,P_DS004_002,Unconfirmed,Replacement
QI00004644,ORD000134363,ITEM0000501258,DS004,SKU0212,Missing Item,64.87,Inventory Accuracy / Putaway,P_DS004_017,Unconfirmed,Refund
QI00004645,ORD000134373,ITEM0000501296,DS004,SKU0134,Missing Item,135.87,Inventory Accuracy / Putaway,P_DS004_002,Unconfirmed,Refund
QI00004646,ORD000134556,ITEM0000501967,DS004,SKU0199,Missing Item,138.52,Inventory Accuracy / Putaway,P_DS004_020,Unconfirmed,Refund
QI00004647,ORD000134600,ITEM0000502115,DS004,SKU0012,Missing Item,460.3,Inventory Accuracy / Putaway,P_DS004_011,Unconfirmed,Refund
QI00004648,ORD000134602,ITEM0000502121,DS004,SKU0290,Wrong Item,832.96,Picking,P_DS004_035,Unconfirmed,Refund
QI00004649,ORD000134604,ITEM0000502126,DS004,SKU0100,Missing Item,382.9,Inventory Accuracy / Putaway,P_DS004_035,Unconfirmed,Refund
QI00004650,ORD000134641,ITEM0000502256,DS004,SKU0160,Missing Item,215.8,Inventory Accuracy / Putaway,P_DS004_035,Unconfirmed,Refund
QI00004651,ORD000134664,ITEM0000502340,DS004,SKU0249,Missing Item,489.26,Inventory Accuracy / Putaway,P_DS004_017,Unconfirmed,Refund
QI00004652,ORD000134704,ITEM0000502490,DS004,SKU0100,Missing Item,382.9,Inventory Accuracy / Putaway,P_DS004_002,Unconfirmed,Refund
QI00004653,ORD000134709,ITEM0000502507,DS004,SKU0183,Missing Item,426.0,Inventory Accuracy / Putaway,P_DS004_014,Unconfirmed,Replacement
QI00004654,ORD000134722,ITEM0000502563,DS004,SKU0013,Wrong Item,286.53,Shelf Placement / Picking Verification,P_DS004_035,Unconfirmed,Refund
QI00004655,ORD000134738,ITEM0000502626,DS004,SKU0026,Damaged Item,264.54,Putaway / Picking Handling,,Unconfirmed,Refund
QI00004656,ORD000134759,ITEM0000502705,DS004,SKU0021,Missing Item,387.42,Inventory Accuracy / Putaway,P_DS004_020,Unconfirmed,Refund
QI00004657,ORD000134791,ITEM0000502825,DS004,SKU0150,Missing Item,178.21,Inventory Accuracy / Putaway,P_DS004_005,Unconfirmed,Refund
QI00004658,ORD000134814,ITEM0000502915,DS004,SKU0269,Missing Item,399.24,Inventory Accuracy / Putaway,P_DS004_017,Unconfirmed,Refund
QI00004659,ORD000134832,ITEM0000502979,DS004,SKU0274,Damaged Item,764.52,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00004660,ORD000134853,ITEM0000503050,DS004,SKU0115,Missing Item,141.88,Inventory Accuracy / Putaway,P_DS004_009,Unconfirmed,Replacement
QI00004661,ORD000134884,ITEM0000503161,DS004,SKU0074,Missing Item,233.54,Inventory Accuracy / Putaway,P_DS004_024,Unconfirmed,Refund
QI00004662,ORD000134918,ITEM0000503282,DS004,SKU0251,Missing Item,355.12,Inventory Accuracy / Putaway,P_DS004_024,Unconfirmed,Refund
QI00004663,ORD000134929,ITEM0000503320,DS004,SKU0253,Wrong Item,379.8,Picking,P_DS004_006,Unconfirmed,Replacement
QI00004664,ORD000134936,ITEM0000503348,DS004,SKU0193,Missing Item,647.18,Inventory Accuracy / Putaway,P_DS004_027,Unconfirmed,Refund
QI00004665,ORD000134972,ITEM0000503477,DS004,SKU0043,Missing Item,221.22,Inventory Accuracy / Putaway,P_DS004_003,Unconfirmed,Refund
QI00004666,ORD000134975,ITEM0000503489,DS004,SKU0071,Damaged Item,120.79,Putaway / Picking Handling,,Unconfirmed,Refund
QI00004667,ORD000134977,ITEM0000503501,DS004,SKU0048,Missing Item,290.12,Inventory Accuracy / Putaway,P_DS004_003,Unconfirmed,Refund
QI00004668,ORD000135002,ITEM0000503601,DS004,SKU0075,Missing Item,287.26,Inventory Accuracy / Putaway,P_DS004_021,Unconfirmed,Refund
QI00004669,ORD000135088,ITEM0000503950,DS004,SKU0038,Damaged Item,840.82,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00004670,ORD000135112,ITEM0000504038,DS004,SKU0131,Missing Item,255.32,Inventory Accuracy / Putaway,P_DS004_003,Unconfirmed,Refund
QI00004671,ORD000135122,ITEM0000504071,DS004,SKU0183,Missing Item,284.0,Inventory Accuracy / Putaway,P_DS004_009,Unconfirmed,Refund
QI00004672,ORD000135150,ITEM0000504158,DS004,SKU0013,Missing Item,286.53,Inventory Accuracy / Putaway,P_DS004_021,Unconfirmed,Refund
QI00004673,ORD000135177,ITEM0000504253,DS004,SKU0203,Wrong Item,130.42,Picking,P_DS004_009,Unconfirmed,Refund
QI00004674,ORD000135200,ITEM0000504328,DS004,SKU0002,Wrong Item,261.16,Picking,P_DS004_024,Unconfirmed,Refund
QI00004675,ORD000135202,ITEM0000504337,DS004,SKU0141,Missing Item,213.3,Inventory Accuracy / Putaway,P_DS004_018,Unconfirmed,Replacement
QI00004676,ORD000135216,ITEM0000504388,DS004,SKU0128,Missing Item,78.55,Inventory Accuracy / Putaway,P_DS004_018,Unconfirmed,Replacement
QI00004677,ORD000135239,ITEM0000504472,DS004,SKU0296,Wrong Item,97.56,Picking,P_DS004_006,Unconfirmed,Replacement
QI00004678,ORD000135247,ITEM0000504502,DS004,SKU0057,Missing Item,229.0,Inventory Accuracy / Putaway,P_DS004_003,Unconfirmed,Refund
QI00004679,ORD000135262,ITEM0000504560,DS004,SKU0018,Damaged Item,584.08,Putaway / Picking Handling,,Unconfirmed,Refund
QI00004680,ORD000135290,ITEM0000504661,DS004,SKU0277,Missing Item,745.62,Inventory Accuracy / Putaway,P_DS004_033,Unconfirmed,Refund
QI00004681,ORD000135300,ITEM0000504703,DS004,SKU0007,Missing Item,166.16,Inventory Accuracy / Putaway,P_DS004_027,Unconfirmed,Replacement
QI00004682,ORD000135336,ITEM0000504848,DS004,SKU0113,Damaged Item,129.44,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00004683,ORD000135341,ITEM0000504872,DS004,SKU0252,Wrong Item,337.37,Picking,P_DS004_006,Unconfirmed,Refund
QI00004684,ORD000135368,ITEM0000504976,DS004,SKU0102,Wrong Item,107.01,Picking,P_DS004_024,Unconfirmed,Replacement
QI00004685,ORD000135450,ITEM0000505294,DS004,SKU0084,Wrong Item,111.02,Shelf Placement / Picking Verification,P_DS004_024,Unconfirmed,Refund
QI00004686,ORD000135530,ITEM0000505594,DS004,SKU0227,Damaged Item,248.05,Putaway / Picking Handling,,Unconfirmed,Refund
QI00004687,ORD000135561,ITEM0000505701,DS004,SKU0064,Missing Item,344.62,Inventory Accuracy / Putaway,P_DS004_024,Unconfirmed,Replacement
QI00004688,ORD000135588,ITEM0000505795,DS004,SKU0073,Missing Item,152.37,Inventory Accuracy / Putaway,P_DS004_021,Unconfirmed,Replacement
QI00004689,ORD000135650,ITEM0000506028,DS004,SKU0287,Missing Item,193.29,Inventory Accuracy / Putaway,P_DS004_006,Unconfirmed,Replacement
QI00004690,ORD000135652,ITEM0000506033,DS004,SKU0148,Missing Item,347.32,Inventory Accuracy / Putaway,P_DS004_021,Unconfirmed,Refund
QI00004691,ORD000135655,ITEM0000506047,DS004,SKU0006,Missing Item,320.8,Inventory Accuracy / Putaway,P_DS004_006,Unconfirmed,Refund
QI00004692,ORD000135657,ITEM0000506058,DS004,SKU0019,Wrong Item,277.78,Picking,P_DS004_003,Unconfirmed,Refund
QI00004693,ORD000135663,ITEM0000506079,DS004,SKU0240,Wrong Item,71.04,Shelf Placement / Picking Verification,P_DS004_033,Unconfirmed,Refund
QI00004694,ORD000135739,ITEM0000506363,DS004,SKU0081,Damaged Item,43.96,Putaway / Picking Handling,,Unconfirmed,Refund
QI00004695,ORD000135750,ITEM0000506399,DS004,SKU0079,Damaged Item,226.06,Putaway / Picking Handling,,Unconfirmed,Refund
QI00004696,ORD000135755,ITEM0000506416,DS004,SKU0084,Wrong Item,111.02,Shelf Placement / Picking Verification,P_DS004_003,Unconfirmed,Refund
QI00004697,ORD000135761,ITEM0000506441,DS004,SKU0208,Missing Item,81.82,Inventory Accuracy / Putaway,P_DS004_021,Unconfirmed,Refund
QI00004698,ORD000135786,ITEM0000506541,DS004,SKU0118,Wrong Item,46.16,Picking,P_DS004_025,Unconfirmed,Replacement
QI00004699,ORD000135852,ITEM0000506774,DS004,SKU0019,Wrong Item,277.78,Picking,P_DS004_034,Unconfirmed,Refund
QI00004700,ORD000135882,ITEM0000506876,DS004,SKU0068,Damaged Item,183.41,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00004701,ORD000135913,ITEM0000506987,DS004,SKU0079,Damaged Item,452.12,Rider Handling / Last Mile,,Unconfirmed,Refund
QI00004702,ORD000135931,ITEM0000507052,DS004,SKU0150,Missing Item,178.21,Inventory Accuracy / Putaway,P_DS004_013,Unconfirmed,Refund
QI00004703,ORD000135941,ITEM0000507092,DS004,SKU0070,Missing Item,78.06,Inventory Accuracy / Putaway,P_DS004_022,Unconfirmed,Replacement
QI00004704,ORD000135984,ITEM0000507260,DS004,SKU0231,Missing Item,34.56,Inventory Accuracy / Putaway,P_DS004_007,Unconfirmed,Refund
QI00004705,ORD000135986,ITEM0000507272,DS004,SKU0272,Missing Item,27.35,Inventory Accuracy / Putaway,P_DS004_032,Unconfirmed,Replacement
QI00004706,ORD000136117,ITEM0000507749,DS004,SKU0147,Missing Item,317.96,Inventory Accuracy / Putaway,P_DS004_032,Unconfirmed,Refund
QI00004707,ORD000136146,ITEM0000507868,DS004,SKU0152,Wrong Item,1212.82,Picking,P_DS004_014,Unconfirmed,Refund
QI00004708,ORD000136213,ITEM0000508142,DS004,SKU0141,Missing Item,106.65,Inventory Accuracy / Putaway,P_DS004_026,Unconfirmed,Replacement
QI00004709,ORD000136222,ITEM0000508184,DS004,SKU0176,Damaged Item,413.3,Putaway / Picking Handling,,Unconfirmed,Refund
QI00004710,ORD000136238,ITEM0000508238,DS004,SKU0160,Wrong Item,215.8,Shelf Placement / Picking Verification,P_DS004_032,Unconfirmed,Refund
QI00004711,ORD000136384,ITEM0000508773,DS004,SKU0160,Wrong Item,215.8,Shelf Placement / Picking Verification,P_DS004_029,Unconfirmed,Replacement
QI00004712,ORD000136404,ITEM0000508836,DS004,SKU0191,Missing Item,659.63,Inventory Accuracy / Putaway,P_DS004_020,Unconfirmed,Refund
QI00004713,ORD000136412,ITEM0000508873,DS004,SKU0285,Missing Item,512.06,Inventory Accuracy / Putaway,P_DS004_008,Unconfirmed,Refund
QI00004714,ORD000136438,ITEM0000508959,DS004,SKU0238,Missing Item,30.81,Inventory Accuracy / Putaway,P_DS004_011,Unconfirmed,Replacement
QI00004715,ORD000136460,ITEM0000509048,DS004,SKU0119,Damaged Item,182.02,Putaway / Picking Handling,,Unconfirmed,Refund
QI00004716,ORD000136484,ITEM0000509132,DS004,SKU0126,Missing Item,488.27,Inventory Accuracy / Putaway,P_DS004_005,Unconfirmed,Refund
QI00004717,ORD000136495,ITEM0000509183,DS004,SKU0104,Missing Item,362.9,Inventory Accuracy / Putaway,P_DS004_008,Unconfirmed,Refund
QI00004718,ORD000136568,ITEM0000509438,DS004,SKU0061,Wrong Item,378.62,Picking,P_DS004_026,Unconfirmed,Refund
QI00004719,ORD000136582,ITEM0000509493,DS004,SKU0015,Missing Item,318.96,Inventory Accuracy / Putaway,P_DS004_032,Unconfirmed,Replacement
QI00004720,ORD000136583,ITEM0000509504,DS004,SKU0195,Missing Item,613.68,Inventory Accuracy / Putaway,P_DS004_020,Unconfirmed,Replacement
QI00004721,ORD000136670,ITEM0000509829,DS004,SKU0261,Missing Item,625.36,Inventory Accuracy / Putaway,P_DS004_035,Unconfirmed,Refund
QI00004722,ORD000136672,ITEM0000509835,DS004,SKU0168,Missing Item,40.45,Inventory Accuracy / Putaway,P_DS004_035,Unconfirmed,Refund
QI00004723,ORD000136695,ITEM0000509915,DS004,SKU0291,Damaged Item,589.56,Putaway / Picking Handling,,Unconfirmed,Refund
QI00004724,ORD000136721,ITEM0000510003,DS004,SKU0229,Wrong Item,235.69,Shelf Placement / Picking Verification,P_DS004_032,Unconfirmed,Refund
QI00004725,ORD000136786,ITEM0000510251,DS004,SKU0111,Damaged Item,862.32,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00004726,ORD000136807,ITEM0000510348,DS004,SKU0047,Missing Item,1160.62,Inventory Accuracy / Putaway,P_DS004_033,Unconfirmed,Refund
QI00004727,ORD000136813,ITEM0000510366,DS004,SKU0085,Damaged Item,938.8,Putaway / Picking Handling,,Unconfirmed,Refund
QI00004728,ORD000136820,ITEM0000510383,DS004,SKU0225,Missing Item,277.5,Inventory Accuracy / Putaway,P_DS004_029,Unconfirmed,Replacement
QI00004729,ORD000136845,ITEM0000510476,DS004,SKU0227,Damaged Item,496.1,Putaway / Picking Handling,,Unconfirmed,Refund
QI00004730,ORD000136904,ITEM0000510689,DS004,SKU0069,Missing Item,181.82,Inventory Accuracy / Putaway,P_DS004_027,Unconfirmed,Refund
QI00004731,ORD000136930,ITEM0000510786,DS004,SKU0280,Wrong Item,233.69,Picking,P_DS004_003,Unconfirmed,Replacement
QI00004732,ORD000136941,ITEM0000510832,DS004,SKU0013,Missing Item,286.53,Inventory Accuracy / Putaway,P_DS004_033,Unconfirmed,Replacement
QI00004733,ORD000136947,ITEM0000510853,DS004,SKU0084,Missing Item,111.02,Inventory Accuracy / Putaway,P_DS004_021,Unconfirmed,Refund
QI00004734,ORD000136950,ITEM0000510863,DS004,SKU0279,Missing Item,109.67,Inventory Accuracy / Putaway,P_DS004_024,Unconfirmed,Refund
QI00004735,ORD000136994,ITEM0000511034,DS004,SKU0193,Missing Item,647.18,Inventory Accuracy / Putaway,P_DS004_024,Unconfirmed,Refund
QI00004736,ORD000137099,ITEM0000511452,DS004,SKU0063,Wrong Item,379.74,Shelf Placement / Picking Verification,P_DS004_015,Unconfirmed,Refund
QI00004737,ORD000137110,ITEM0000511487,DS004,SKU0034,Missing Item,251.6,Inventory Accuracy / Putaway,P_DS004_033,Unconfirmed,Replacement
QI00004738,ORD000137125,ITEM0000511548,DS004,SKU0094,Missing Item,412.74,Inventory Accuracy / Putaway,P_DS004_033,Unconfirmed,Refund
QI00004739,ORD000137142,ITEM0000511611,DS004,SKU0063,Missing Item,189.87,Inventory Accuracy / Putaway,P_DS004_012,Unconfirmed,Replacement
QI00004740,ORD000137174,ITEM0000511735,DS004,SKU0120,Damaged Item,29.79,Putaway / Picking Handling,,Unconfirmed,Refund
QI00004741,ORD000137235,ITEM0000512000,DS004,SKU0256,Wrong Item,208.54,Picking,P_DS004_027,Unconfirmed,Refund
QI00004742,ORD000137236,ITEM0000512004,DS004,SKU0006,Wrong Item,320.8,Shelf Placement / Picking Verification,P_DS004_024,Unconfirmed,Replacement
QI00004743,ORD000137249,ITEM0000512054,DS004,SKU0066,Wrong Item,870.8,Picking,P_DS004_027,Unconfirmed,Refund
QI00004744,ORD000137257,ITEM0000512083,DS004,SKU0286,Damaged Item,143.99,Putaway / Picking Handling,,Unconfirmed,Refund
QI00004745,ORD000137267,ITEM0000512127,DS004,SKU0122,Missing Item,780.15,Inventory Accuracy / Putaway,P_DS004_027,Unconfirmed,Refund
QI00004746,ORD000137282,ITEM0000512190,DS004,SKU0154,Missing Item,456.23,Inventory Accuracy / Putaway,P_DS004_015,Unconfirmed,Refund
QI00004747,ORD000137329,ITEM0000512357,DS004,SKU0082,Damaged Item,434.28,Putaway / Picking Handling,,Unconfirmed,Refund
QI00004748,ORD000137357,ITEM0000512467,DS004,SKU0125,Wrong Item,109.95,Picking,P_DS004_024,Unconfirmed,Refund
QI00004749,ORD000137358,ITEM0000512469,DS004,SKU0128,Wrong Item,78.55,Picking,P_DS004_027,Unconfirmed,Replacement
QI00004750,ORD000137441,ITEM0000512744,DS004,SKU0244,Damaged Item,134.3,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00004751,ORD000137477,ITEM0000512878,DS004,SKU0225,Damaged Item,138.75,Putaway / Picking Handling,,Unconfirmed,Refund
QI00004752,ORD000137482,ITEM0000512899,DS004,SKU0010,Damaged Item,154.59,Putaway / Picking Handling,,Unconfirmed,Refund
QI00004753,ORD000137506,ITEM0000512989,DS004,SKU0150,Missing Item,178.21,Inventory Accuracy / Putaway,P_DS004_024,Unconfirmed,Refund
QI00004754,ORD000137616,ITEM0000513418,DS004,SKU0232,Missing Item,548.22,Inventory Accuracy / Putaway,P_DS004_021,Unconfirmed,Replacement
QI00004755,ORD000137659,ITEM0000513591,DS004,SKU0092,Missing Item,230.52,Inventory Accuracy / Putaway,P_DS004_012,Unconfirmed,Refund
QI00004756,ORD000137728,ITEM0000513857,DS004,SKU0228,Missing Item,352.8,Inventory Accuracy / Putaway,P_DS004_027,Unconfirmed,Refund
QI00004757,ORD000137800,ITEM0000514139,DS004,SKU0062,Wrong Item,334.2,Shelf Placement / Picking Verification,P_DS004_003,Unconfirmed,Refund
QI00004758,ORD000137806,ITEM0000514164,DS004,SKU0011,Missing Item,85.7,Inventory Accuracy / Putaway,P_DS004_012,Unconfirmed,Replacement
QI00004759,ORD000137880,ITEM0000514434,DS004,SKU0274,Missing Item,382.26,Inventory Accuracy / Putaway,P_DS004_024,Unconfirmed,Refund
QI00004760,ORD000137895,ITEM0000514486,DS004,SKU0208,Missing Item,40.91,Inventory Accuracy / Putaway,P_DS004_027,Unconfirmed,Refund
QI00004761,ORD000137915,ITEM0000514558,DS004,SKU0061,Damaged Item,189.31,Putaway / Picking Handling,,Unconfirmed,Refund
QI00004762,ORD000137916,ITEM0000514560,DS004,SKU0034,Missing Item,251.6,Inventory Accuracy / Putaway,P_DS004_015,Unconfirmed,Refund
QI00004763,ORD000137935,ITEM0000514626,DS004,SKU0191,Damaged Item,659.63,Putaway / Picking Handling,,Unconfirmed,Refund
QI00004764,ORD000137956,ITEM0000514709,DS005,SKU0126,Missing Item,488.27,Inventory Accuracy / Putaway,P_DS005_013,Unconfirmed,Refund
QI00004765,ORD000137962,ITEM0000514731,DS005,SKU0266,Missing Item,437.58,Inventory Accuracy / Putaway,P_DS005_016,Unconfirmed,Refund
QI00004766,ORD000138006,ITEM0000514890,DS005,SKU0270,Missing Item,511.98,Inventory Accuracy / Putaway,P_DS005_004,Unconfirmed,Refund
QI00004767,ORD000138043,ITEM0000515028,DS005,SKU0176,Missing Item,206.65,Inventory Accuracy / Putaway,P_DS005_013,Unconfirmed,Refund
QI00004768,ORD000138079,ITEM0000515154,DS005,SKU0023,Missing Item,166.93,Inventory Accuracy / Putaway,P_DS005_019,Unconfirmed,Replacement
QI00004769,ORD000138087,ITEM0000515175,DS005,SKU0225,Wrong Item,138.75,Shelf Placement / Picking Verification,P_DS005_019,Unconfirmed,Refund
QI00004770,ORD000138096,ITEM0000515211,DS005,SKU0248,Missing Item,465.88,Inventory Accuracy / Putaway,P_DS005_019,Unconfirmed,Refund
QI00004771,ORD000138102,ITEM0000515229,DS005,SKU0181,Missing Item,825.94,Inventory Accuracy / Putaway,P_DS005_019,Unconfirmed,Refund
QI00004772,ORD000138111,ITEM0000515263,DS005,SKU0119,Damaged Item,182.02,Putaway / Picking Handling,,Unconfirmed,Refund
QI00004773,ORD000138139,ITEM0000515358,DS005,SKU0195,Wrong Item,613.68,Picking,P_DS005_008,Unconfirmed,Refund
QI00004774,ORD000138155,ITEM0000515415,DS005,SKU0071,Wrong Item,120.79,Shelf Placement / Picking Verification,P_DS005_025,Unconfirmed,Refund
QI00004775,ORD000138169,ITEM0000515464,DS005,SKU0023,Missing Item,166.93,Inventory Accuracy / Putaway,P_DS005_013,Unconfirmed,Replacement
QI00004776,ORD000138183,ITEM0000515524,DS005,SKU0119,Missing Item,182.02,Inventory Accuracy / Putaway,P_DS005_025,Unconfirmed,Refund
QI00004777,ORD000138236,ITEM0000515737,DS005,SKU0082,Missing Item,868.56,Inventory Accuracy / Putaway,P_DS005_029,Unconfirmed,Refund
QI00004778,ORD000138244,ITEM0000515771,DS005,SKU0169,Missing Item,128.02,Inventory Accuracy / Putaway,P_DS005_002,Unconfirmed,Refund
QI00004779,ORD000138249,ITEM0000515791,DS005,SKU0198,Wrong Item,353.83,Shelf Placement / Picking Verification,P_DS005_029,Unconfirmed,Refund
QI00004780,ORD000138294,ITEM0000515958,DS005,SKU0166,Wrong Item,493.94,Shelf Placement / Picking Verification,P_DS005_005,Unconfirmed,Refund
QI00004781,ORD000138299,ITEM0000515984,DS005,SKU0244,Missing Item,67.15,Inventory Accuracy / Putaway,P_DS005_014,Unconfirmed,Refund
QI00004782,ORD000138323,ITEM0000516081,DS005,SKU0176,Wrong Item,206.65,Picking,P_DS005_014,Unconfirmed,Refund
QI00004783,ORD000138329,ITEM0000516107,DS005,SKU0274,Wrong Item,382.26,Shelf Placement / Picking Verification,P_DS005_020,Unconfirmed,Refund
QI00004784,ORD000138345,ITEM0000516156,DS005,SKU0148,Missing Item,347.32,Inventory Accuracy / Putaway,P_DS005_008,Unconfirmed,Refund
QI00004785,ORD000138360,ITEM0000516214,DS005,SKU0188,Missing Item,186.54,Inventory Accuracy / Putaway,P_DS005_026,Unconfirmed,Refund
QI00004786,ORD000138376,ITEM0000516277,DS005,SKU0024,Damaged Item,370.06,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00004787,ORD000138401,ITEM0000516359,DS005,SKU0236,Damaged Item,554.88,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00004788,ORD000138409,ITEM0000516385,DS005,SKU0097,Missing Item,366.04,Inventory Accuracy / Putaway,P_DS005_020,Unconfirmed,Refund
QI00004789,ORD000138430,ITEM0000516466,DS005,SKU0015,Wrong Item,159.48,Picking,P_DS005_014,Unconfirmed,Refund
QI00004790,ORD000138496,ITEM0000516712,DS005,SKU0149,Missing Item,91.54,Inventory Accuracy / Putaway,P_DS005_029,Unconfirmed,Refund
QI00004791,ORD000138498,ITEM0000516717,DS005,SKU0052,Missing Item,345.26,Inventory Accuracy / Putaway,P_DS005_014,Unconfirmed,Refund
QI00004792,ORD000138550,ITEM0000516932,DS005,SKU0294,Missing Item,218.92,Inventory Accuracy / Putaway,P_DS005_029,Unconfirmed,Replacement
QI00004793,ORD000138606,ITEM0000517158,DS005,SKU0092,Missing Item,230.52,Inventory Accuracy / Putaway,P_DS005_026,Unconfirmed,Refund
